ad_id,date,impressions,clicks,spend_usd,campaign_name
7410,2024-01-24,0,0,,Flash_Deal
7411,2024-08-11,0,0,,Brand_AWARENESS
7412,2024-08-21,6951,855,$407.5,Brand_AWARENESS
7413,2024-11-22,27998,109,,Brand_AWARENESS
7414,2024-08-05,45174,146,,summer sale
7415,2024-02-04,0,756,,FLASH_DEAL
7416,2024-12-15,41835,0,$474.37,Flash_Deal
7417,2024-03-30,0,748,$354.43,flash_deal
7418,2024-08-25,1380,0,,Summer Sale
7419,2024-07-11,14330,0,,launch2024
7420,2024-03-19,22170,0,$79.72,SUMMER SALE
7421,2024-04-13,20609,425,$113.04,Flash_Deal
7422,2024-02-23,0,0,,SUMMER SALE
7423,2024-07-10,0,884,$139.23,summer sale
7424,2024-01-02,17823,751,,Brand_AWARENESS
7425,2024-12-17,45642,0,,Flash_Deal
7426,2024-10-17,25045,943,,SUMMER SALE
7427,2024-01-30,1898,0,$36.75,Brand_Awareness
7428,2024-04-21,29054,39,,SUMMER SALE
7429,2024-09-30,16123,0,$45.87,FLASH_DEAL
7430,2024-08-01,0,707,,summer sale
7431,2024-01-10,0,0,$212.9,Summer Sale
7432,2024-07-01,28610,0,,Summer Sale
7433,2024-01-02,31954,534,,Flash_Deal
7434,2024-01-18,45830,92,,Brand_Awareness
7435,2024-11-05,1786,0,,summer sale
7436,2024-03-06,46248,691,$139.0,Summer Sale
7437,2024-08-31,30065,0,$132.54,Summer Sale
7438,2024-01-24,31147,128,,summer sale
7439,2024-03-29,23276,623,,launch2024
7440,2024-02-01,0,0,,flash_deal
7441,2024-04-30,0,0,,SUMMER SALE
7442,2024-02-02,0,0,,Brand_Awareness
7443,2024-05-31,46670,514,$95.24,Brand_Awareness
7444,2024-02-16,47194,504,,launch2024
7445,2024-05-08,37317,425,$498.98,flash_deal
7446,2024-07-21,16325,522,,summer sale
7447,2024-11-29,6305,422,$221.75,Launch2024
7448,2024-01-07,36559,736,,Flash_Deal
7449,2024-08-29,23800,0,$203.02,Summer Sale
7450,2024-04-17,0,0,,launch2024
7451,2024-08-18,18620,882,$41.87,launch2024
7452,2024-07-25,0,0,$129.82,FLASH_DEAL
7453,2024-02-12,0,219,$257.22,Summer Sale
7454,2024-10-28,1288,513,,Summer Sale
7455,2024-12-07,33909,0,,launch2024
7456,2024-03-24,0,0,,SUMMER SALE
7457,2024-01-22,44419,0,$409.21,Brand_Awareness
7458,2024-10-15,0,95,,SUMMER SALE
7459,2024-11-02,11287,859,,SUMMER SALE
7460,2024-03-29,12394,0,,launch2024
7461,2024-02-13,0,0,,summer sale
7462,2024-03-11,0,0,,Summer Sale
7463,2024-05-20,1109,0,$212.21,Launch2024
7464,2024-01-09,24430,206,$255.85,Brand_AWARENESS
7465,2024-09-14,16014,0,,SUMMER SALE
7466,2024-04-19,0,0,,Launch2024
7467,2024-07-26,11642,0,,summer sale
7468,2024-03-29,8140,0,$297.95,FLASH_DEAL
7469,2024-01-03,0,197,$313.57,launch2024
7470,2024-07-28,12801,734,,launch2024
7471,2024-11-13,0,530,,Flash_Deal
7472,2024-07-18,0,248,,Flash_Deal
7473,2024-07-22,0,369,,flash_deal
7474,2024-07-25,0,22,$407.82,launch2024
7475,2024-03-27,27257,55,$437.1,flash_deal
7476,2024-10-19,0,399,,summer sale
7477,2024-08-27,28748,0,,summer sale
7478,2024-08-22,924,316,,Brand_Awareness
7479,2024-02-08,0,0,,flash_deal
7480,2024-07-19,20959,512,$308.24,Brand_AWARENESS
7481,2024-09-25,0,538,$40.0,Launch2024
7482,2024-08-08,41187,0,,SUMMER SALE
7483,2024-08-13,8782,560,,FLASH_DEAL
7484,2024-09-14,0,0,$357.8,Flash_Deal
7485,2024-12-20,34302,583,,flash_deal
7486,2024-02-26,0,423,,Brand_Awareness
7487,2024-03-30,45803,0,,SUMMER SALE
7488,2024-01-19,24957,830,,Brand_Awareness
7489,2024-03-01,0,0,,Brand_Awareness
7490,2024-11-04,8433,0,$245.2,FLASH_DEAL
7491,2024-11-17,0,0,,Brand_Awareness
7492,2024-03-18,0,330,$472.41,Launch2024
7493,2024-10-03,9998,546,,launch2024
7494,2024-09-21,0,0,,summer sale
7495,2024-06-09,33695,617,$148.48,Brand_Awareness
7496,2024-11-08,0,0,,launch2024
7497,2024-12-29,0,790,,Brand_Awareness
7498,2024-01-02,8178,794,$218.51,Launch2024
7499,2024-04-14,0,0,,Launch2024
7500,2024-10-06,44529,518,,flash_deal
7501,2024-07-01,4871,15,,Flash_Deal
7502,2024-04-04,11354,598,$185.61,Flash_Deal
7503,2024-04-05,0,0,,Brand_AWARENESS
7504,2024-03-09,49178,875,$214.43,SUMMER SALE
7505,2024-10-13,0,0,$255.96,Brand_Awareness
7506,2024-12-17,5198,696,$357.82,Brand_AWARENESS
7507,2024-09-05,12230,161,,Flash_Deal
7508,2024-08-13,0,770,,flash_deal
7509,2024-02-16,44081,0,,Brand_Awareness
7510,2024-12-14,10551,19,,Brand_AWARENESS
7511,2024-01-28,29933,0,$371.06,Flash_Deal
7512,2024-12-30,12078,0,,summer sale
7513,2024-02-06,3157,275,$240.96,Launch2024
7514,2024-04-02,41842,445,,Brand_Awareness
7515,2024-05-24,1101,0,$95.86,Brand_Awareness
7516,2024-05-26,25377,0,,Launch2024
7517,2024-05-02,49660,971,$414.49,Flash_Deal
7518,2024-08-31,18948,360,,Flash_Deal
7519,2024-02-17,24535,0,,flash_deal
7520,2024-10-02,0,22,$491.49,Brand_Awareness
7521,2024-02-19,4302,166,,Summer Sale
7522,2024-05-25,19187,566,,Launch2024
7523,2024-12-07,0,0,$144.02,Brand_AWARENESS
7524,2024-08-11,5014,0,,launch2024
7525,2024-01-24,389,212,,SUMMER SALE
7526,2024-05-11,0,830,,FLASH_DEAL
7527,2024-12-14,3344,959,,Flash_Deal
7528,2024-09-23,0,817,,Brand_AWARENESS
7529,2024-12-14,0,297,$61.14,flash_deal
7530,2024-11-17,22826,107,,SUMMER SALE
7531,2024-04-07,27207,0,,Summer Sale
7532,2024-09-01,35282,0,,summer sale
7533,2024-07-05,12669,797,$142.38,Launch2024
7534,2024-01-20,0,677,$448.28,Brand_Awareness
7535,2024-05-07,0,0,$220.33,Flash_Deal
7536,2024-07-06,5681,0,$360.35,Brand_AWARENESS
7537,2024-04-03,45407,0,,Launch2024
7538,2024-04-23,43168,576,,launch2024
7539,2024-06-19,0,0,$30.71,Flash_Deal
7540,2024-07-15,18354,0,,Launch2024
7541,2024-12-02,39984,0,,flash_deal
7542,2024-11-14,40725,0,,launch2024
7543,2024-12-26,0,357,,summer sale
7544,2024-03-09,0,156,$482.04,Launch2024
7545,2024-01-07,38866,902,,SUMMER SALE
7546,2024-09-16,0,702,,FLASH_DEAL
7547,2024-07-16,1977,0,,Summer Sale
7548,2024-03-14,0,161,$209.29,Summer Sale
7549,2024-07-21,14352,0,,Flash_Deal
7550,2024-08-31,33583,0,,Launch2024
7551,2024-03-28,34169,846,,launch2024
7552,2024-07-02,0,177,,Summer Sale
7553,2024-08-30,0,770,,flash_deal
7554,2024-04-28,0,0,,launch2024
7555,2024-12-17,0,552,,Summer Sale
7556,2024-03-11,0,0,,FLASH_DEAL
7557,2024-07-03,0,0,$146.64,summer sale
7558,2024-07-19,0,909,,SUMMER SALE
7559,2024-01-07,18944,0,,FLASH_DEAL
7560,2024-03-20,13413,0,$341.45,Launch2024
7561,2024-07-18,0,0,$91.8,summer sale
7562,2024-11-16,0,112,,Launch2024
7563,2024-04-12,0,307,,flash_deal
7564,2024-10-12,7053,579,$92.49,Brand_Awareness
7565,2024-04-18,18211,726,,Summer Sale
7566,2024-11-18,20647,0,$266.87,SUMMER SALE
7567,2024-01-23,0,0,,summer sale
7568,2024-05-04,26640,0,$315.32,Launch2024
7569,2024-12-30,0,0,,SUMMER SALE
7570,2024-11-07,35913,188,$144.84,Summer Sale
7571,2024-04-20,0,748,,Brand_Awareness
7572,2024-11-03,47974,0,,launch2024
7573,2024-09-01,13320,940,,SUMMER SALE
7574,2024-12-05,7234,553,,Launch2024
7575,2024-06-03,15365,0,,Summer Sale
7576,2024-12-27,27222,287,,launch2024
7577,2024-04-30,0,278,,Launch2024
7578,2024-07-01,0,0,,Brand_Awareness
7579,2024-04-01,1828,79,,Summer Sale
7580,2024-07-09,0,885,$133.94,SUMMER SALE
7581,2024-03-12,0,0,,Launch2024
7582,2024-08-06,37004,0,$73.06,FLASH_DEAL
7583,2024-10-25,12836,896,,FLASH_DEAL
7584,2024-05-04,0,0,$449.52,Flash_Deal
7585,2024-12-14,46113,7,,SUMMER SALE
7586,2024-05-09,0,0,,launch2024
7587,2024-10-19,7289,928,,summer sale
7588,2024-04-19,21043,0,,flash_deal
7589,2024-02-19,0,0,,Flash_Deal
7590,2024-12-28,47115,0,,launch2024
7591,2024-12-28,0,0,,Brand_AWARENESS
7592,2024-05-15,0,691,$297.77,launch2024
7593,2024-03-03,45537,0,,FLASH_DEAL
7594,2024-05-23,0,0,,Summer Sale
7595,2024-07-25,44208,0,$497.64,Launch2024
7596,2024-06-10,12789,960,$303.68,flash_deal
7597,2024-10-14,1462,0,,FLASH_DEAL
7598,2024-06-23,6437,738,,Launch2024
7599,2024-06-24,25996,0,,Flash_Deal
7600,2024-12-07,0,236,$493.07,flash_deal
7601,2024-02-27,0,822,,flash_deal
7602,2024-07-16,0,0,,flash_deal
7603,2024-06-30,39375,0,,launch2024
7604,2024-12-17,9317,0,,Summer Sale
7605,2024-12-19,24160,760,,Summer Sale
7606,2024-07-17,43434,0,,summer sale
7607,2024-09-16,2015,516,,Launch2024
7608,2024-05-25,30237,800,$305.32,Flash_Deal
7609,2024-11-09,0,307,,launch2024
7610,2024-10-08,46800,0,$169.69,flash_deal
7611,2024-10-07,29594,0,$3.78,Flash_Deal
7612,2024-02-25,11160,0,$154.83,launch2024
7613,2024-03-20,18466,0,,summer sale
7614,2024-06-09,0,0,$72.35,SUMMER SALE
7615,2024-04-24,0,834,,Brand_AWARENESS
7616,2024-06-27,14274,0,,Launch2024
7617,2024-03-02,44599,858,,Brand_Awareness
7618,2024-08-11,0,0,,summer sale
7619,2024-11-23,27085,500,,Launch2024
7620,2024-05-04,0,562,,Flash_Deal
7621,2024-06-25,46715,0,,Flash_Deal
7622,2024-09-28,21985,725,,Brand_AWARENESS
7623,2024-02-12,0,0,,Summer Sale
7624,2024-12-14,23742,332,$329.64,Flash_Deal
7625,2024-02-05,1492,0,,FLASH_DEAL
7626,2024-04-17,0,613,$497.87,Summer Sale
7627,2024-10-09,42614,470,,flash_deal
7628,2024-08-08,17365,815,,Brand_Awareness
7629,2024-05-10,0,0,,launch2024
7630,2024-04-21,0,114,,Flash_Deal
7631,2024-04-16,0,665,$313.53,flash_deal
7632,2024-12-01,12405,0,,SUMMER SALE
7633,2024-02-24,24513,0,,SUMMER SALE
7634,2024-12-09,38327,359,$347.59,flash_deal
7635,2024-11-01,0,0,,Summer Sale
7636,2024-11-28,0,0,$34.69,summer sale
7637,2024-09-02,44647,133,$39.08,Launch2024
7638,2024-07-24,48557,900,$341.39,FLASH_DEAL
7639,2024-09-19,36423,1,,flash_deal
7640,2024-06-30,0,247,$199.11,Flash_Deal
7641,2024-01-13,44384,0,,SUMMER SALE
7642,2024-02-16,0,849,$108.49,summer sale
7643,2024-12-17,24262,461,,summer sale
7644,2024-08-30,43084,0,,Brand_Awareness
7645,2024-11-14,31141,0,$187.96,Launch2024
7646,2024-07-10,8072,0,,Summer Sale
7647,2024-05-26,0,0,,Launch2024
7648,2024-07-16,0,211,$455.44,Launch2024
7649,2024-03-12,25648,0,$286.43,Brand_AWARENESS
7650,2024-03-21,0,303,$267.75,SUMMER SALE
7651,2024-07-24,6037,0,,summer sale
7652,2024-05-19,10129,0,$451.41,Flash_Deal
7653,2024-03-03,0,0,,flash_deal
7654,2024-08-30,0,499,,Summer Sale
7655,2024-06-09,0,564,,Brand_AWARENESS
7656,2024-10-15,0,0,,SUMMER SALE
7657,2024-08-23,42016,0,,Launch2024
7658,2024-03-07,0,666,$168.55,launch2024
7659,2024-09-30,21125,0,$443.57,Brand_AWARENESS
7660,2024-01-16,39358,108,$346.92,Launch2024
7661,2024-06-25,9079,0,$295.9,Summer Sale
7662,2024-10-16,13399,720,,Brand_Awareness
7663,2024-02-12,0,0,,Flash_Deal
7664,2024-09-27,21055,832,,SUMMER SALE
7665,2024-01-21,831,0,,SUMMER SALE
7666,2024-06-06,0,0,,Brand_AWARENESS
7667,2024-08-31,0,964,,SUMMER SALE
7668,2024-02-09,0,0,,Launch2024
7669,2024-08-13,45565,533,,FLASH_DEAL
7670,2024-10-25,4970,0,,flash_deal
7671,2024-01-04,0,0,,Flash_Deal
7672,2024-07-19,0,0,$240.67,Brand_Awareness
7673,2024-02-15,29492,0,,Launch2024
7674,2024-03-17,20916,0,,Brand_AWARENESS
7675,2024-02-13,27379,0,,Brand_Awareness
7676,2024-07-10,0,41,,flash_deal
7677,2024-04-24,0,0,,Launch2024
7678,2024-07-13,43677,358,,summer sale
7679,2024-11-11,37958,980,$272.29,flash_deal
7680,2024-09-30,46788,110,$272.56,Brand_AWARENESS
7681,2024-11-10,17603,0,$220.29,Flash_Deal
7682,2024-12-12,0,441,$198.82,SUMMER SALE
7683,2024-07-21,31971,0,,SUMMER SALE
7684,2024-10-07,0,482,,summer sale
7685,2024-04-21,0,315,$448.37,launch2024
7686,2024-01-19,0,11,$93.14,launch2024
7687,2024-01-01,40219,0,,Brand_Awareness
7688,2024-09-26,2967,882,$496.98,Flash_Deal
7689,2024-08-24,32590,0,,Flash_Deal
7690,2024-01-28,11874,573,,Summer Sale
7691,2024-04-20,0,0,,flash_deal
7692,2024-01-11,33131,613,,Launch2024
7693,2024-08-15,0,0,,flash_deal
7694,2024-06-03,19455,0,,Flash_Deal
7695,2024-07-24,0,0,,SUMMER SALE
7696,2024-06-29,0,70,$65.21,Flash_Deal
7697,2024-04-11,35587,756,,Flash_Deal
7698,2024-10-09,48719,0,$258.72,Brand_Awareness
7699,2024-07-09,5105,415,,summer sale
7700,2024-09-25,0,0,,SUMMER SALE
7701,2024-11-20,0,0,$232.22,launch2024
7702,2024-07-06,0,0,,SUMMER SALE
7703,2024-02-19,0,0,,Brand_AWARENESS
7704,2024-04-25,22213,0,,flash_deal
7705,2024-02-04,41364,0,,SUMMER SALE
7706,2024-11-23,0,0,$340.3,Launch2024
7707,2024-06-29,19964,499,,SUMMER SALE
7708,2024-06-16,0,463,$301.23,Launch2024
7709,2024-11-03,19290,0,$399.37,Brand_AWARENESS
7710,2024-07-16,49095,0,,FLASH_DEAL
7711,2024-12-14,0,843,$1.14,launch2024
7712,2024-12-17,0,0,$119.66,Flash_Deal
7713,2024-08-07,0,158,$416.33,Flash_Deal
7714,2024-02-18,2212,0,,Brand_Awareness
7715,2024-10-29,34292,735,$233.72,Brand_Awareness
7716,2024-03-21,0,0,$470.74,launch2024
7717,2024-08-06,0,0,,launch2024
7718,2024-11-29,5353,0,,Summer Sale
7719,2024-05-10,25254,358,,FLASH_DEAL
7720,2024-04-13,29916,448,,SUMMER SALE
7721,2024-07-29,28504,210,,launch2024
7722,2024-01-20,2249,0,$298.82,flash_deal
7723,2024-01-15,0,447,$351.88,Brand_AWARENESS
7724,2024-10-09,19398,0,,Summer Sale
7725,2024-06-27,42454,0,,FLASH_DEAL
7726,2024-02-13,0,0,,Launch2024
7727,2024-07-15,8159,0,,flash_deal
7728,2024-01-14,0,0,$394.75,Brand_Awareness
7729,2024-05-27,0,619,,Flash_Deal
7730,2024-09-25,0,47,,Brand_Awareness
7731,2024-07-14,0,240,,Flash_Deal
7732,2024-01-01,0,0,,summer sale
7733,2024-11-15,40829,813,,flash_deal
7734,2024-07-05,11241,113,,Flash_Deal
7735,2024-12-27,0,0,,Brand_AWARENESS
7736,2024-04-10,0,0,,Brand_AWARENESS
7737,2024-11-17,0,394,,summer sale
7738,2024-06-29,0,987,,SUMMER SALE
7739,2024-12-18,0,326,,Brand_AWARENESS
7740,2024-08-11,0,0,,FLASH_DEAL
7741,2024-09-10,0,930,$191.06,launch2024
7742,2024-02-07,0,62,$133.14,FLASH_DEAL
7743,2024-09-05,0,0,,Launch2024
7744,2024-02-05,0,0,,flash_deal
7745,2024-02-05,6632,0,,launch2024
7746,2024-04-17,10858,570,$323.95,Launch2024
7747,2024-11-07,318,0,,Flash_Deal
7748,2024-07-19,0,0,$115.91,flash_deal
7749,2024-02-04,49392,384,$346.48,Flash_Deal
7750,2024-04-12,35089,785,,Brand_AWARENESS
7751,2024-09-06,27219,371,,SUMMER SALE
7752,2024-04-30,0,65,,SUMMER SALE
7753,2024-11-02,38530,0,$489.2,Brand_AWARENESS
7754,2024-07-02,0,0,,SUMMER SALE
7755,2024-12-25,16048,0,,launch2024
7756,2024-04-24,44699,0,,launch2024
7757,2024-05-27,0,148,,Flash_Deal
7758,2024-06-15,0,962,$124.67,flash_deal
7759,2024-07-13,0,0,,SUMMER SALE
7760,2024-02-20,0,937,$471.39,summer sale
7761,2024-08-13,36792,760,,flash_deal
7762,2024-08-13,0,561,,Brand_AWARENESS
7763,2024-02-23,0,635,,Summer Sale
7764,2024-02-22,40734,316,,Brand_Awareness
7765,2024-07-13,0,0,,Summer Sale
7766,2024-04-08,23793,845,,Launch2024
7767,2024-10-13,2266,471,$371.95,launch2024
7768,2024-03-02,0,0,,SUMMER SALE
7769,2024-07-25,46188,0,$340.18,Flash_Deal
7770,2024-06-14,21242,0,,Launch2024
7771,2024-09-07,20756,106,,SUMMER SALE
7772,2024-08-29,0,0,,Brand_AWARENESS
7773,2024-05-16,0,508,,Brand_AWARENESS
7774,2024-02-09,10572,662,$295.06,launch2024
7775,2024-07-23,0,0,$83.43,Summer Sale
7776,2024-05-30,42912,0,,Brand_Awareness
7777,2024-01-07,0,0,,Brand_AWARENESS
7778,2024-09-16,16788,0,$335.83,Brand_AWARENESS
7779,2024-11-02,6150,880,$399.08,summer sale
7780,2024-05-22,46223,947,,SUMMER SALE
7781,2024-04-28,5719,0,,SUMMER SALE
7782,2024-10-26,31023,483,,Flash_Deal
7783,2024-05-08,0,775,$394.72,Launch2024
7784,2024-03-05,49566,0,$177.12,Brand_AWARENESS
7785,2024-07-14,0,0,,Flash_Deal
7786,2024-06-24,31017,0,$452.34,flash_deal
7787,2024-09-26,4482,93,,Summer Sale
7788,2024-07-05,7084,306,,launch2024
7789,2024-05-14,0,684,,summer sale
7790,2024-03-21,48599,0,,SUMMER SALE
7791,2024-06-29,0,0,,FLASH_DEAL
7792,2024-02-10,37650,649,,SUMMER SALE
7793,2024-01-11,12039,970,,Summer Sale
7794,2024-11-28,0,971,,Summer Sale
7795,2024-05-17,0,77,$171.27,flash_deal
7796,2024-02-20,0,240,,Brand_Awareness
7797,2024-07-16,0,249,,flash_deal
7798,2024-12-20,0,0,,Brand_AWARENESS
7799,2024-04-13,0,0,,launch2024
7800,2024-04-30,0,0,$478.14,Summer Sale
7801,2024-09-03,15226,867,$80.17,launch2024
7802,2024-12-02,0,829,$287.94,FLASH_DEAL
7803,2024-02-12,0,355,,flash_deal
7804,2024-06-13,9419,0,$70.84,Brand_AWARENESS
7805,2024-12-04,0,0,$244.03,summer sale
7806,2024-08-30,0,0,,Flash_Deal
7807,2024-01-03,0,636,$320.45,flash_deal
7808,2024-05-22,5849,0,$58.25,Launch2024
7809,2024-12-04,0,38,,Flash_Deal
7810,2024-05-01,0,904,$373.09,Brand_Awareness
7811,2024-06-05,18056,153,$438.6,summer sale
7812,2024-11-09,46620,164,,Brand_AWARENESS
7813,2024-09-26,0,501,,Launch2024
7814,2024-05-26,0,365,$267.63,launch2024
7815,2024-07-18,0,221,$160.56,Brand_Awareness
7816,2024-06-20,1827,0,$308.78,summer sale
7817,2024-12-02,2276,0,,FLASH_DEAL
7818,2024-10-14,35201,980,,Launch2024
7819,2024-05-03,16022,539,,Launch2024
7820,2024-04-11,27964,0,$447.69,flash_deal
7821,2024-01-12,0,919,,summer sale
7822,2024-07-15,5980,396,,Flash_Deal
7823,2024-10-01,0,0,,Brand_AWARENESS
7824,2024-11-20,0,921,,summer sale
7825,2024-02-23,9407,0,,Flash_Deal
7826,2024-08-11,0,818,,Launch2024
7827,2024-01-30,42329,0,,flash_deal
7828,2024-06-28,22262,0,$107.58,summer sale
7829,2024-02-05,0,0,$247.99,Brand_Awareness
7830,2024-03-17,0,0,$79.35,Brand_AWARENESS
7831,2024-11-25,9855,169,,Brand_AWARENESS
7832,2024-05-22,24607,158,$250.09,Summer Sale
7833,2024-01-04,16732,69,,FLASH_DEAL
7834,2024-06-06,0,0,,flash_deal
7835,2024-06-05,0,401,,Brand_Awareness
7836,2024-06-26,0,429,,Launch2024
7837,2024-05-04,10026,0,,SUMMER SALE
7838,2024-10-06,42230,0,,Summer Sale
7839,2024-07-19,0,837,$246.84,launch2024
7840,2024-08-23,19072,596,,summer sale
7841,2024-10-19,37160,424,,FLASH_DEAL
7842,2024-03-04,15672,446,,summer sale
7843,2024-11-13,12812,172,,launch2024
7844,2024-01-10,40177,197,,launch2024
7845,2024-02-19,5099,513,,summer sale
7846,2024-05-14,39583,0,$22.4,Brand_Awareness
7847,2024-08-30,19051,361,,SUMMER SALE
7848,2024-12-07,0,906,$75.71,flash_deal
7849,2024-05-30,0,0,,flash_deal
7850,2024-12-08,43720,830,,Launch2024
7851,2024-03-03,14083,538,$235.2,Brand_AWARENESS
7852,2024-09-25,27033,726,,SUMMER SALE
7853,2024-06-24,0,886,$29.66,Launch2024
7854,2024-10-17,22962,0,,Launch2024
7855,2024-04-04,24293,77,,Launch2024
7856,2024-02-29,20700,60,$186.79,Summer Sale
7857,2024-05-21,0,185,,Summer Sale
7858,2024-03-06,38273,0,,Flash_Deal
7859,2024-05-12,14772,0,,Launch2024
7860,2024-04-07,43580,14,,flash_deal
7861,2024-07-04,21378,521,$377.49,Brand_AWARENESS
7862,2024-05-02,0,402,$240.73,Brand_Awareness
7863,2024-09-29,0,0,,Launch2024
7864,2024-09-24,0,653,,SUMMER SALE
7865,2024-02-23,17561,0,,Brand_Awareness
7866,2024-05-12,8632,944,,launch2024
7867,2024-05-02,7936,772,,flash_deal
7868,2024-08-13,49231,0,$50.81,Summer Sale
7869,2024-12-02,37371,517,,SUMMER SALE
7870,2024-06-21,0,685,$311.7,FLASH_DEAL
7871,2024-01-28,0,0,,Brand_AWARENESS
7872,2024-09-22,0,0,,Brand_Awareness
7873,2024-09-24,0,0,,Summer Sale
7874,2024-12-06,0,0,$289.69,Summer Sale
7875,2024-04-30,20342,537,$405.12,Launch2024
7876,2024-04-17,0,268,,FLASH_DEAL
7877,2024-04-05,36154,0,,flash_deal
7878,2024-07-28,0,372,,FLASH_DEAL
7879,2024-08-14,44908,0,,Brand_Awareness
7880,2024-10-07,41282,991,$402.59,flash_deal
7881,2024-06-14,15046,0,,Launch2024
7882,2024-11-11,40689,0,$432.92,summer sale
7883,2024-12-22,12929,830,$110.74,Launch2024
7884,2024-10-31,18325,700,$151.15,FLASH_DEAL
7885,2024-01-04,22440,924,$311.71,FLASH_DEAL
7886,2024-11-13,0,493,$2.87,Brand_AWARENESS
7887,2024-05-14,24900,627,$199.49,Brand_Awareness
7888,2024-12-16,0,247,,Brand_AWARENESS
7889,2024-02-23,0,0,,SUMMER SALE
7890,2024-06-14,38978,0,,Brand_Awareness
7891,2024-09-16,13190,0,$287.4,FLASH_DEAL
7892,2024-03-02,7662,309,,Brand_Awareness
7893,2024-02-28,0,0,,summer sale
7894,2024-09-05,0,452,,flash_deal
7895,2024-02-07,0,365,,Brand_Awareness
7896,2024-06-29,2197,570,,Flash_Deal
7897,2024-04-15,0,0,,launch2024
7898,2024-04-17,16919,0,,Launch2024
7899,2024-01-29,0,0,,Summer Sale
7900,2024-08-24,0,0,,Flash_Deal
7901,2024-09-19,40643,0,$394.02,Brand_Awareness
7902,2024-05-10,0,467,,FLASH_DEAL
7903,2024-04-07,0,162,,Brand_Awareness
7904,2024-05-24,0,579,,flash_deal
7905,2024-07-19,0,969,,summer sale
7906,2024-01-08,0,0,,Summer Sale
7907,2024-06-21,39923,0,$198.16,flash_deal
7908,2024-07-26,0,358,,Flash_Deal
7909,2024-07-27,0,507,,Flash_Deal
7910,2024-06-07,0,530,$451.11,Flash_Deal
7911,2024-09-04,0,894,$74.23,FLASH_DEAL
7912,2024-06-17,0,0,,launch2024
7913,2024-06-28,20902,0,$302.76,Summer Sale
7914,2024-07-09,0,437,,Brand_AWARENESS
7915,2024-06-07,0,0,$481.48,Flash_Deal
7916,2024-08-31,30868,491,,Flash_Deal
7917,2024-03-27,0,0,$498.28,launch2024
7918,2024-09-17,45853,935,$157.87,SUMMER SALE
7919,2024-07-07,312,510,$419.17,Launch2024
7920,2024-07-18,28196,0,,flash_deal
7921,2024-02-29,47543,0,$130.45,summer sale
7922,2024-01-10,40600,0,,Launch2024
7923,2024-10-16,40931,0,,Flash_Deal
7924,2024-02-03,0,518,,Brand_Awareness
7925,2024-05-11,7455,0,,summer sale
7926,2024-09-19,0,517,,Flash_Deal
7927,2024-07-29,8782,0,,Brand_AWARENESS
7928,2024-01-01,5790,0,,flash_deal
7929,2024-05-30,0,44,$8.27,summer sale
7930,2024-11-12,0,0,,Brand_Awareness
7931,2024-02-17,43251,828,,SUMMER SALE
7932,2024-06-22,20495,928,,summer sale
7933,2024-11-02,0,0,,launch2024
7934,2024-11-12,0,0,,Brand_AWARENESS
7935,2024-12-13,0,0,,flash_deal
7936,2024-06-13,15510,0,,launch2024
7937,2024-08-14,13777,0,,flash_deal
7938,2024-04-07,49892,0,,Summer Sale
7939,2024-11-01,0,697,,Brand_AWARENESS
7940,2024-05-28,0,0,,SUMMER SALE
7941,2024-05-14,2204,0,$323.37,launch2024
7942,2024-05-20,0,160,,SUMMER SALE
7943,2024-06-08,0,0,,Brand_Awareness
7944,2024-08-21,42558,0,,SUMMER SALE
7945,2024-11-01,0,0,,Launch2024
7946,2024-01-21,11046,0,,summer sale
7947,2024-06-13,21393,0,$161.72,launch2024
7948,2024-01-21,0,733,,FLASH_DEAL
7949,2024-12-01,41369,831,,SUMMER SALE
7950,2024-06-07,11501,56,,Summer Sale
7951,2024-12-22,0,195,$279.42,launch2024
7952,2024-12-10,5663,334,,flash_deal
7953,2024-05-24,0,0,,Summer Sale
7954,2024-01-07,47157,9,,Summer Sale
7955,2024-11-19,41597,0,,Launch2024
7956,2024-06-16,0,0,,summer sale
7957,2024-06-14,0,0,,launch2024
7958,2024-01-25,40785,124,,summer sale
7959,2024-08-25,0,71,,Launch2024
7960,2024-05-22,0,165,,launch2024
7961,2024-03-22,43561,0,,SUMMER SALE
7962,2024-11-09,0,603,$296.01,Brand_Awareness
7963,2024-12-19,0,0,,Flash_Deal
7964,2024-04-17,0,461,,Flash_Deal
7965,2024-10-11,23818,719,,summer sale
7966,2024-09-16,950,0,,Summer Sale
7967,2024-02-22,32176,0,,Summer Sale
7968,2024-04-02,8614,750,$434.12,FLASH_DEAL
7969,2024-06-25,0,0,,SUMMER SALE
7970,2024-11-02,0,0,,flash_deal
7971,2024-07-03,0,0,,Launch2024
7972,2024-09-09,0,0,,flash_deal
7973,2024-10-09,0,987,,flash_deal
7974,2024-05-12,24175,687,,summer sale
7975,2024-03-05,38268,0,,summer sale
7976,2024-08-24,37700,0,,FLASH_DEAL
7977,2024-02-15,29168,0,,Summer Sale
7978,2024-10-22,0,188,$383.39,Brand_AWARENESS
7979,2024-06-16,0,654,,FLASH_DEAL
7980,2024-06-28,12687,0,,Summer Sale
7981,2024-04-29,5557,0,,Flash_Deal
7982,2024-03-24,2119,0,,SUMMER SALE
7983,2024-09-30,19524,66,$356.19,Brand_Awareness
7984,2024-09-14,0,0,$139.24,FLASH_DEAL
